Timestamp,cpu_usage,rolling_mean,rolling_std,rolling_min,rolling_max,delta,label
2025-12-27 14:41:41.117636,2.0,3.0,2.7996031464794746,0.6,8.1,-2.9000000000000004,0
2025-12-27 14:41:42.119390,1.0,2.35,2.3585541710500904,0.6,8.1,-1.0,0
2025-12-27 14:41:43.121816,1.0,1.64,1.2375603240066966,0.6,4.9,0.0,0
2025-12-27 14:41:44.122747,0.6,1.52,1.2778454088382107,0.6,4.9,-0.4,0
2025-12-27 14:41:45.123366,1.3,1.56,1.2624491188866909,0.6,4.9,0.7000000000000001,0
2025-12-27 14:41:46.123847,8.5,2.22,2.5393787516722366,0.6,8.5,7.2,0
2025-12-27 14:41:47.124343,6.8,2.84,2.839092186675953,0.6,8.5,-1.7000000000000002,0
2025-12-27 14:41:48.124940,8.6,3.5799999999999996,3.29234803074577,0.6,8.6,1.7999999999999998,0
2025-12-27 14:41:49.125750,1.3,3.6,3.2761766334148295,0.6,8.6,-7.3,0
2025-12-27 14:41:50.126361,1.4,3.25,3.3086586741793447,0.6,8.6,0.09999999999999987,0
2025-12-27 14:41:51.126964,1.6,3.21,3.3278120940541895,0.6,8.6,0.20000000000000018,0
2025-12-27 14:41:52.133390,0.9,3.2,3.3353327336930634,0.6,8.6,-0.7000000000000001,0
2025-12-27 14:41:53.135453,3.0,3.4,3.2475631890182926,0.6,8.6,2.1,0
2025-12-27 14:41:54.136106,3.4,3.6799999999999997,3.096521345711093,0.9,8.6,0.3999999999999999,0
2025-12-27 14:41:55.136938,0.9,3.6400000000000006,3.1330496325465376,0.9,8.6,-2.5,0
2025-12-27 14:41:56.137391,0.9,2.88,2.717351651884606,0.9,8.6,0.0,0
2025-12-27 14:41:57.138214,1.1,2.31,2.380686175594479,0.9,8.6,0.20000000000000007,0
2025-12-27 14:41:58.138666,2.6,1.7100000000000002,0.938616002420586,0.9,3.4,1.5,0
2025-12-27 14:41:59.138958,0.9,1.67,0.9661492868312049,0.9,3.4,-1.7000000000000002,0
2025-12-27 14:42:00.141655,11.8,2.71,3.3354826404052003,0.9,11.8,10.9,1
2025-12-27 14:42:01.142498,3.7,2.92,3.32392004182478,0.9,11.8,-8.100000000000001,0
2025-12-27 14:42:02.143316,2.4,3.0700000000000003,3.2557811829284704,0.9,11.8,-1.3000000000000003,0
2025-12-27 14:42:03.144386,3.3,3.1,3.256446597818617,0.9,11.8,0.8999999999999999,0
2025-12-27 14:42:04.144845,4.7,3.2299999999999995,3.2954682688672805,0.9,11.8,1.4000000000000004,0
2025-12-27 14:42:05.145792,5.6,3.7,3.261219948969335,0.9,11.8,0.8999999999999995,0
2025-12-27 14:42:06.146457,8.0,4.41,3.355410224961737,0.9,11.8,2.4000000000000004,0
2025-12-27 14:42:07.147134,1.0,4.4,3.3665016461206916,0.9,11.8,-7.0,0
2025-12-27 14:42:08.147835,1.6,4.3,3.439961240091715,0.9,11.8,0.6000000000000001,0
2025-12-27 14:42:09.148642,0.6,4.2700000000000005,3.47404663181138,0.6,11.8,-1.0,0
2025-12-27 14:42:10.149393,5.6,3.65,2.3533663831484737,0.6,8.0,5.0,0
2025-12-27 14:42:11.149913,3.6,3.6399999999999997,2.35334277618502,0.6,8.0,-1.9999999999999996,0
2025-12-27 14:42:12.150381,1.8,3.5799999999999996,2.395736954583193,0.6,8.0,-1.8,0
2025-12-27 14:42:13.150861,11.8,4.43,3.526424062228855,0.6,11.8,10.0,1
2025-12-27 14:42:14.151303,6.1,4.569999999999999,3.5659033451099957,0.6,11.8,-5.700000000000001,0
2025-12-27 14:42:15.152147,1.9,4.199999999999999,3.638375705967949,0.6,11.8,-4.199999999999999,0
2025-12-27 14:42:16.152761,7.3,4.130000000000001,3.563097903042612,0.6,11.8,5.4,0
2025-12-27 14:42:17.153406,2.6,4.29,3.4407525016742735,0.6,11.8,-4.699999999999999,0
2025-12-27 14:42:18.153899,1.3,4.26,3.4680125592493325,0.6,11.8,-1.3,0
2025-12-27 14:42:19.154799,2.3,4.43,3.306575939615547,1.3,11.8,0.9999999999999998,0
2025-12-27 14:42:20.155138,2.9,4.16,3.3106561954459175,1.3,11.8,0.6000000000000001,0
2025-12-27 14:42:21.156016,8.1,4.609999999999999,3.5249743891898615,1.3,11.8,5.199999999999999,0
2025-12-27 14:42:22.156535,4.1,4.84,3.393850648190373,1.3,11.8,-4.0,0
2025-12-27 14:42:23.158359,9.3,4.589999999999999,2.876900338134004,1.3,9.3,5.200000000000001,1
2025-12-27 14:42:24.159177,3.9,4.37,2.8323723860631964,1.3,9.3,-5.4,0
2025-12-27 14:42:25.160199,3.5,4.53,2.720314524298818,1.3,9.3,-0.3999999999999999,0
2025-12-27 14:42:26.161329,1.9,3.9899999999999998,2.6442600309181215,1.3,9.3,-1.6,0
2025-12-27 14:42:27.161748,1.1,3.84,2.7713614784875027,1.1,9.3,-0.7999999999999998,0
2025-12-27 14:42:28.162453,1.5,3.8600000000000003,2.7516459720602775,1.1,9.3,0.3999999999999999,0
2025-12-27 14:42:29.163191,1.1,3.7400000000000007,2.8515882514057926,1.1,9.3,-0.3999999999999999,0
2025-12-27 14:42:30.163692,1.6,3.6099999999999994,2.922879098119218,1.1,9.3,0.5,0
2025-12-27 14:42:31.164365,3.5,3.1500000000000004,2.463624249849079,1.1,9.3,1.9,0
2025-12-27 14:42:32.164838,8.7,3.6100000000000003,3.0259800983409573,1.1,9.3,5.199999999999999,0
2025-12-27 14:42:33.165516,2.1,2.8899999999999997,2.2883521485023994,1.1,8.7,-6.6,0
2025-12-27 14:42:34.166322,2.6,2.7600000000000002,2.261366351960197,1.1,8.7,0.5,0
2025-12-27 14:42:35.167595,7.4,3.15,2.697426757320966,1.1,8.7,4.800000000000001,0
2025-12-27 14:42:36.168309,5.4,3.5,2.743882083634222,1.1,8.7,-2.0,0
2025-12-27 14:42:37.169034,3.4,3.7299999999999995,2.613660693782231,1.1,8.7,-2.0000000000000004,0
2025-12-27 14:42:38.170440,1.9,3.7699999999999996,2.578565492672232,1.1,8.7,-1.5,0
2025-12-27 14:42:39.170920,0.7,3.7299999999999995,2.627229212180263,0.7,8.7,-1.2,0
2025-12-27 14:42:40.171443,1.7,3.7399999999999998,2.618396455848501,0.7,8.7,1.0,0
2025-12-27 14:42:41.171852,0.6,3.45,2.802082558859867,0.6,8.7,-1.1,0
2025-12-27 14:42:42.172678,1.1,2.69,2.1819715855161803,0.6,7.4,0.5000000000000001,0
2025-12-27 14:42:43.173453,1.3,2.6100000000000003,2.22033531001263,0.6,7.4,0.19999999999999996,0
2025-12-27 14:42:44.174037,0.6,2.41,2.309617572961664,0.6,7.4,-0.7000000000000001,0
2025-12-27 14:42:45.174651,2.2,1.8900000000000001,1.5073523513469258,0.6,5.4,1.6,0
2025-12-27 14:42:46.175366,2.1,1.56,0.8871928263410982,0.6,3.4,-0.10000000000000009,0
2025-12-27 14:42:47.176306,9.4,2.16,2.6154243335345106,0.6,9.4,7.300000000000001,1
2025-12-27 14:42:48.177299,2.0,2.1700000000000004,2.6145107891662374,0.6,9.4,-7.4,0
2025-12-27 14:42:49.178170,0.8,2.18,2.608447814314098,0.6,9.4,-1.2,0
2025-12-27 14:42:50.178666,2.1,2.22,2.603331199316239,0.6,9.4,1.3,0
2025-12-27 14:42:51.179351,0.9,2.2500000000000004,2.584247150203194,0.6,9.4,-1.2000000000000002,0
2025-12-27 14:42:52.179913,5.2,2.66,2.7039888231195683,0.6,9.4,4.3,0
2025-12-27 14:42:53.180931,5.9,3.12,2.8350191063436108,0.6,9.4,0.7000000000000002,0
2025-12-27 14:42:54.181547,1.9,3.25,2.7346541524173262,0.8,9.4,-4.0,0
2025-12-27 14:42:55.182036,1.8,3.21,2.7545719570682223,0.8,9.4,-0.09999999999999987,0
2025-12-27 14:42:56.183253,0.4,3.04,2.8802777643831488,0.4,9.4,-1.4,1
2025-12-27 14:42:57.183736,1.1,2.21,1.8585836901612274,0.4,5.9,0.7000000000000001,0
2025-12-27 14:42:58.184200,1.0,2.1100000000000003,1.8976301009416963,0.4,5.9,-0.10000000000000009,0
2025-12-27 14:42:59.185318,0.8,2.1100000000000003,1.8976301009416963,0.4,5.9,-0.19999999999999996,0
2025-12-27 14:43:00.185918,1.9,2.09,1.8988007911427771,0.4,5.9,1.0999999999999999,0
2025-12-27 14:43:01.186877,0.1,2.0100000000000002,1.9700253805471621,0.1,5.9,-1.7999999999999998,1
2025-12-27 14:43:02.187458,4.5,1.9400000000000002,1.8530455412044704,0.1,5.9,4.4,0
2025-12-27 14:43:03.188326,5.0,1.85,1.6500841729371776,0.1,5.0,0.5,0
2025-12-27 14:43:04.189002,7.1,2.37,2.3419127984524843,0.1,7.1,2.0999999999999996,0
2025-12-27 14:43:05.190451,10.5,3.2399999999999998,3.4571021904993704,0.1,10.5,3.4000000000000004,1
2025-12-27 14:43:06.191024,1.5,3.35,3.373178520821767,0.1,10.5,-9.0,0
